Number_of_nodes,Average_throughput_udp,Average_delay,Position_Allocator,Data_rate
1,646.545,6380.07,11
Number_of_nodes,Average_throughput_udp,Average_delay,Position_Allocator,Data_rate
2,4.12053,2157.39,11
Number_of_nodes,Average_throughput_udp,Average_delay,Position_Allocator,Data_rate
3,2.06106,3238.9,11
Number_of_nodes,Average_throughput_udp,Average_delay,Position_Allocator,Data_rate
4,1.37403,3712.96,11
Number_of_nodes,Average_throughput_udp,Average_delay,Position_Allocator,Data_rate
5,1.0307,3154.94,11
Number_of_nodes,Average_throughput_udp,Average_delay,Position_Allocator,Data_rate
1,1275.49,3234.06,12
Number_of_nodes,Average_throughput_udp,Average_delay,Position_Allocator,Data_rate
2,4.12253,3026.08,12
Number_of_nodes,Average_throughput_udp,Average_delay,Position_Allocator,Data_rate
3,2.06171,2759.26,12
Number_of_nodes,Average_throughput_udp,Average_delay,Position_Allocator,Data_rate
4,1.37413,3012.02,12
Number_of_nodes,Average_throughput_udp,Average_delay,Position_Allocator,Data_rate
5,1.03071,2875.21,12
Number_of_nodes,Average_throughput_udp,Average_delay,Position_Allocator,Data_rate
1,4809.56,857.666,13
Number_of_nodes,Average_throughput_udp,Average_delay,Position_Allocator,Data_rate
2,4.11949,2412.37,13
Number_of_nodes,Average_throughput_udp,Average_delay,Position_Allocator,Data_rate
3,2.06133,1703.71,13
Number_of_nodes,Average_throughput_udp,Average_delay,Position_Allocator,Data_rate
4,1.3742,2030.72,13
Number_of_nodes,Average_throughput_udp,Average_delay,Position_Allocator,Data_rate
5,1.03073,2385.29,13
Number_of_nodes,Average_throughput_udp,Average_delay,Position_Allocator,Data_rate
1,412.795,9992.85,14
Number_of_nodes,Average_throughput_udp,Average_delay,Position_Allocator,Data_rate
2,4.12174,5511.1,14
Number_of_nodes,Average_throughput_udp,Average_delay,Position_Allocator,Data_rate
3,2.06138,2220.15,14
Number_of_nodes,Average_throughput_udp,Average_delay,Position_Allocator,Data_rate
4,1.37436,2152.86,14
Number_of_nodes,Average_throughput_udp,Average_delay,Position_Allocator,Data_rate
5,1.03085,2530.69,14
Number_of_nodes,Average_throughput_udp,Average_delay,Position_Allocator,Data_rate
1,1121.88,3676.85,15
Number_of_nodes,Average_throughput_udp,Average_delay,Position_Allocator,Data_rate
2,4.12072,4001.51,15
Number_of_nodes,Average_throughput_udp,Average_delay,Position_Allocator,Data_rate
3,2.06109,3114.55,15
Number_of_nodes,Average_throughput_udp,Average_delay,Position_Allocator,Data_rate
4,1.37427,2449.96,15
Number_of_nodes,Average_throughput_udp,Average_delay,Position_Allocator,Data_rate
5,1.03091,2336.64,15
